"","nobs","nsim","cr1w","cr1u","sel.cri","lm","heck.noinst","heck.inst"
"4541",500,36,0.9,0.6,0,0.130627797690936,0.450848425196986,0.635943940693422
"4542",1100,36,0.9,0.6,0,0.0262674169435293,0.342720436912087,0.509928624515482
"4543",3000,36,0.9,0.6,0,0.146452792969381,0.369775045161608,0.605242169651038
"4544",8200,36,0.9,0.6,0,0.140921024657233,0.411333779358128,0.631951412941287
"4545",500,37,0.9,0.6,0,0.245680208132403,0.465310484877279,0.659744026487398
"4546",1100,37,0.9,0.6,0,0.100994843680016,0.362691526779013,0.53270599604093
"4547",3000,37,0.9,0.6,0,0.0989592463918387,0.293308943809349,0.559614192202461
"4548",8200,37,0.9,0.6,0,0.124531592275104,0.332521162589409,0.594525457592766
"4549",500,38,0.9,0.6,0,0.118517525403463,0.168892237950425,0.462756486980994
"4550",1100,38,0.9,0.6,0,0.185846494361943,0.327224107475845,0.663235173241604
"4551",3000,38,0.9,0.6,0,0.0668309453164682,0.367845802640317,0.574239033306672
"4552",8200,38,0.9,0.6,0,0.0830040307514821,0.281714787707598,0.539100991297294
"4553",500,39,0.9,0.6,0,0.264114515360552,0.416505852331565,0.858743791407997
"4554",1100,39,0.9,0.6,0,0.189123791326349,0.472533602230894,0.687571634647798
"4555",3000,39,0.9,0.6,0,0.107813438893912,0.351836299958091,0.560911916441265
"4556",8200,39,0.9,0.6,0,0.11295061125775,0.391010083067236,0.572725106929186
"4557",500,40,0.9,0.6,0,0.0163980990677546,0.319760536810782,0.574753391753032
"4558",1100,40,0.9,0.6,0,0.154503767988388,0.479933615392691,0.617746496258018
"4559",3000,40,0.9,0.6,0,0.13327317677259,0.30999636092235,0.557401628939933
"4560",8200,40,0.9,0.6,0,0.107220965883892,0.337925461834459,0.57327929962673
"4561",500,41,0.9,0.6,0,0.133025995041037,0.182937360871835,0.573526832856105
"4562",1100,41,0.9,0.6,0,0.187509077726651,0.38535332823219,0.606937365844419
"4563",3000,41,0.9,0.6,0,0.118329429823845,0.364330300940172,0.568199556346406
"4564",8200,41,0.9,0.6,0,0.107240887984033,0.365646898717115,0.584965627058238
"4565",500,42,0.9,0.6,0,-0.0209583435421349,-0.27707117147454,-0.393006983489123
"4566",1100,42,0.9,0.6,0,0.134603896682768,0.383673688470269,0.601207489792215
"4567",3000,42,0.9,0.6,0,0.150473575917298,0.38819100382386,0.6383381213108
"4568",8200,42,0.9,0.6,0,0.119375424209515,0.340319201950796,0.584283396781585
"4569",500,43,0.9,0.6,0,0.0773891658134052,0.419993063952836,0.530478666588577
"4570",1100,43,0.9,0.6,0,0.0162768964500044,0.259539768259516,0.444748096150656
"4571",3000,43,0.9,0.6,0,0.156849466370876,0.316888169030819,0.659926670655091
"4572",8200,43,0.9,0.6,0,0.106658593343544,0.336395887279464,0.564291599721065
"4573",500,44,0.9,0.6,0,0.154506711993068,0.449066393300229,0.617239643439642
"4574",1100,44,0.9,0.6,0,0.125981191213286,0.298407151263882,0.603600070987949
"4575",3000,44,0.9,0.6,0,0.116096036297344,0.3859316746817,0.591663654138103
"4576",8200,44,0.9,0.6,0,0.119482070087239,0.346879113013645,0.557819864877537
"4577",500,45,0.9,0.6,0,0.197641928173306,0.433913227310337,0.642298993533079
"4578",1100,45,0.9,0.6,0,0.0999322179383935,0.38827801669085,0.567249429858836
"4579",3000,45,0.9,0.6,0,0.114734658913954,0.339778011907827,0.597477899685954
"4580",8200,45,0.9,0.6,0,0.124208440260941,0.336167038776345,0.5744976237035
"4581",500,46,0.9,0.6,0,0.211966512889507,0.200266264791215,0.594638472776162
"4582",1100,46,0.9,0.6,0,0.0157024009621713,0.278076955393648,0.508404994296801
"4583",3000,46,0.9,0.6,0,0.136396314172853,0.400339090407921,0.596247204091577
"4584",8200,46,0.9,0.6,0,0.142168689256725,0.357459227306589,0.618205413842805
"4585",500,47,0.9,0.6,0,0.0808739801157428,0.460671554436894,0.604989265716629
"4586",1100,47,0.9,0.6,0,0.185740783353117,0.465243136211822,0.726777594727909
"4587",3000,47,0.9,0.6,0,0.106562645537808,0.324074203917603,0.549728667745502
"4588",8200,47,0.9,0.6,0,0.0919219066938306,0.327052349493293,0.562589638268355
"4589",500,48,0.9,0.6,0,0.0193170383643093,0.287310377603747,0.558887146755571
"4590",1100,48,0.9,0.6,0,0.036651049423865,0.35214409192011,0.498476071467956
"4591",3000,48,0.9,0.6,0,0.133752748876682,0.367584921208163,0.557807657496703
"4592",8200,48,0.9,0.6,0,0.084349622609468,0.320233025392355,0.540161306500878
"4593",500,49,0.9,0.6,0,0.0994575555469348,0.280958185642503,0.477844832865949
"4594",1100,49,0.9,0.6,0,0.0245953623930761,0.397518315515167,0.534203056709021
"4595",3000,49,0.9,0.6,0,0.11411884138532,0.393640424844785,0.580108183047531
"4596",8200,49,0.9,0.6,0,0.128543788965991,0.346788502942956,0.590196067962328
"4597",500,50,0.9,0.6,0,0.266353112305861,0.52540428726653,0.722883652803001
"4598",1100,50,0.9,0.6,0,0.0634396800573707,0.348873678714928,0.440680790538677
"4599",3000,50,0.9,0.6,0,0.121747133726488,0.382868334288986,0.589764611806801
"4600",8200,50,0.9,0.6,0,0.119041160557199,0.355785560430387,0.572851065207147
"4601",500,51,0.9,0.6,0,0.107285073614753,0.452872152153849,0.529574003440899
"4602",1100,51,0.9,0.6,0,0.12039108463384,0.39730272227694,0.575842861253893
"4603",3000,51,0.9,0.6,0,0.151501337880646,0.412311014993325,0.609600075871712
"4604",8200,51,0.9,0.6,0,0.0876764082850721,0.373259812060641,0.537042923456368
"4605",500,52,0.9,0.6,0,0.193663382851067,0.378133364794291,0.722195091142618
"4606",1100,52,0.9,0.6,0,0.149776841071944,0.423008985522969,0.584246491338796
"4607",3000,52,0.9,0.6,0,0.065002489171786,0.280145797861111,0.489551908405528
"4608",8200,52,0.9,0.6,0,0.122455721673984,0.338156269509766,0.567941166921637
"4609",500,53,0.9,0.6,0,0.0976309405616662,0.493277603369578,0.675775204242177
"4610",1100,53,0.9,0.6,0,0.0901989697025301,0.398666886171226,0.653747646484349
"4611",3000,53,0.9,0.6,0,0.0843728460852151,0.249357837194595,0.574293220600357
"4612",8200,53,0.9,0.6,0,0.120191640366493,0.375158408081136,0.579221710653402
"4613",500,54,0.9,0.6,0,0.17933329302721,0.451506452798704,0.665806787075526
"4614",1100,54,0.9,0.6,0,0.00380985214693896,0.231995036877486,0.47045982728868
"4615",3000,54,0.9,0.6,0,0.0501881319223463,0.299715985237974,0.46940610339621
"4616",8200,54,0.9,0.6,0,0.168425841607729,0.417056090479262,0.62638014835133
"4617",500,55,0.9,0.6,0,-0.0515688675061771,0.108856570494946,0.316307115446188
"4618",1100,55,0.9,0.6,0,0.226201467243637,0.387513026132628,0.736598322788976
"4619",3000,55,0.9,0.6,0,0.159159112041718,0.366083282317886,0.619238018448541
"4620",8200,55,0.9,0.6,0,0.103587982122961,0.328083432197154,0.558815222086467
"4621",500,56,0.9,0.6,0,0.0550158081546845,0.301358075417945,0.508784560153722
"4622",1100,56,0.9,0.6,0,0.170241408858115,0.452610214568433,0.645686413997919
"4623",3000,56,0.9,0.6,0,0.108305922763999,0.354459088317025,0.544367032176837
"4624",8200,56,0.9,0.6,0,0.143873127700927,0.393377159963634,0.580200604774763
"4625",500,57,0.9,0.6,0,0.052034284298244,0.451649956388742,0.503146208165326
"4626",1100,57,0.9,0.6,0,0.18960880467862,0.436636911574839,0.699823978788241
"4627",3000,57,0.9,0.6,0,0.0554523740431774,0.22150681793818,0.514746424658876
"4628",8200,57,0.9,0.6,0,0.117215109258939,0.356578495462627,0.549475863238932
"4629",500,58,0.9,0.6,0,0.102303404002254,0.330557677064434,0.460727304590677
"4630",1100,58,0.9,0.6,0,0.137869417843259,0.420364470484311,0.586334586765264
"4631",3000,58,0.9,0.6,0,0.0985624903980922,0.303640001739157,0.534119665593299
"4632",8200,58,0.9,0.6,0,0.0989177128962773,0.35555907737558,0.555540210536276
"4633",500,59,0.9,0.6,0,0.0098288496356258,0.228748358340053,0.427942129513748
"4634",1100,59,0.9,0.6,0,0.25024997763158,0.385186387478892,0.788127448546412
"4635",3000,59,0.9,0.6,0,0.107886237005817,0.396929538866082,0.597304210987356
"4636",8200,59,0.9,0.6,0,0.129709774284094,0.422833035450757,0.599954569514055
"4637",500,60,0.9,0.6,0,0.280012387989842,0.389758697994764,0.620705799150331
"4638",1100,60,0.9,0.6,0,0.169594229849156,0.441815582439092,0.589325126074046
"4639",3000,60,0.9,0.6,0,0.0814741192725279,0.356491654721449,0.553880992490807
"4640",8200,60,0.9,0.6,0,0.101971624707055,0.324880525438335,0.548345334735255
"4641",500,61,0.9,0.6,0,0.231632881120328,0.376727918032698,0.593571797389952
"4642",1100,61,0.9,0.6,0,0.0734516232168188,0.267574892329612,0.445482088854484
"4643",3000,61,0.9,0.6,0,0.149145659187198,0.381595131907931,0.585528591181994
"4644",8200,61,0.9,0.6,0,0.141389940435522,0.363880680875769,0.605231811140101
"4645",500,62,0.9,0.6,0,0.237774761617777,0.408434752158611,0.634121247733909
"4646",1100,62,0.9,0.6,0,0.210404880974739,0.496066138109736,0.651956936312699
"4647",3000,62,0.9,0.6,0,0.0782757050612888,0.318329884398297,0.586998475127631
"4648",8200,62,0.9,0.6,0,0.137945564081162,0.374723284379023,0.606076132957212
"4649",500,63,0.9,0.6,0,0.109621235932328,0.368449899088899,0.631332651544007
"4650",1100,63,0.9,0.6,0,0.127967786554894,0.340013829360714,0.571778967765923
"4651",3000,63,0.9,0.6,0,0.113391238446069,0.442753777343312,0.64192036179106
"4652",8200,63,0.9,0.6,0,0.0905156409302703,0.33306549794055,0.531232648688005
"4653",500,64,0.9,0.6,0,0.109417185750907,0.410030175496182,0.507284134911524
"4654",1100,64,0.9,0.6,0,0.125339822135686,0.356134770168375,0.564760469130009
"4655",3000,64,0.9,0.6,0,0.145843591684294,0.350248540958096,0.604809014941948
"4656",8200,64,0.9,0.6,0,0.0997434705704101,0.311609199173343,0.582557810771422
"4657",500,65,0.9,0.6,0,0.0171218266446036,0.357320254954087,0.61810537759324
"4658",1100,65,0.9,0.6,0,0.114876781015675,0.38455222511948,0.621556030101432
"4659",3000,65,0.9,0.6,0,0.102852024207693,0.293282815594445,0.553376197956404
"4660",8200,65,0.9,0.6,0,0.0814598793584089,0.297412368041926,0.534215763870574
"4661",500,66,0.9,0.6,0,0.14054037860127,0.470843874686043,0.608774230029981
"4662",1100,66,0.9,0.6,0,0.100343295570076,0.299450669164588,0.508626313719415
"4663",3000,66,0.9,0.6,0,0.0807846227808453,0.374849926583454,0.553566745547839
"4664",8200,66,0.9,0.6,0,0.11958329646568,0.332890613739092,0.601038980523944
"4665",500,67,0.9,0.6,0,0.101288673463506,0.338893399609566,0.586846151417162
"4666",1100,67,0.9,0.6,0,0.105076155563326,0.340624365864181,0.516788440669306
"4667",3000,67,0.9,0.6,0,0.169247152126384,0.397124841593974,0.598535108071426
"4668",8200,67,0.9,0.6,0,0.108529219692005,0.382037231809407,0.57231447593734
"4669",500,68,0.9,0.6,0,0.147034739062686,0.409083542550503,0.559250786775485
"4670",1100,68,0.9,0.6,0,0.108699211196593,0.384052580909584,0.62202417900907
"4671",3000,68,0.9,0.6,0,0.145954933408057,0.391708065599529,0.616626554035866
"4672",8200,68,0.9,0.6,0,0.15748898540763,0.411172145790974,0.636319674247043
"4673",500,69,0.9,0.6,0,0.0951068945934008,0.291079120306755,0.487311091794016
"4674",1100,69,0.9,0.6,0,0.173033684704551,0.429527644039719,0.725017226385929
"4675",3000,69,0.9,0.6,0,0.131813208519237,0.374920996685529,0.580211915643334
"4676",8200,69,0.9,0.6,0,0.115224755891251,0.322402502802168,0.55330295945246
"4677",500,70,0.9,0.6,0,0.130656408739429,0.49056202227962,0.635265848586722
"4678",1100,70,0.9,0.6,0,0.134611628923739,0.357350276961031,0.613946163311459
"4679",3000,70,0.9,0.6,0,0.119625146055304,0.277989632711205,0.569782695320597
"4680",8200,70,0.9,0.6,0,0.109153377976294,0.362843167765732,0.581993112202284
"4681",500,71,0.9,0.6,0,0.112996960627754,0.000603217777328524,0.489280213045316
"4682",1100,71,0.9,0.6,0,0.141290959711578,0.304152704189492,0.581621614280311
"4683",3000,71,0.9,0.6,0,0.0880485312838573,0.264862619022521,0.515164109938262
"4684",8200,71,0.9,0.6,0,0.0951304455517836,0.321384521104964,0.555144411167905
"4685",500,72,0.9,0.6,0,0.0392520407385273,0.203228400420497,-0.509506020835064
"4686",1100,72,0.9,0.6,0,0.236594967794177,0.514057363482799,0.758473876795412
"4687",3000,72,0.9,0.6,0,0.0694903795908097,0.3799777662349,0.558586233178785
"4688",8200,72,0.9,0.6,0,0.148065332004066,0.41151629211254,0.644967050542494
"4689",500,73,0.9,0.6,0,0.0512131708350798,0.274736269281946,0.48572491011208
"4690",1100,73,0.9,0.6,0,0.099093490618291,0.257661011229954,0.545925249091579
"4691",3000,73,0.9,0.6,0,0.103816869065247,0.362884030886743,0.593286736119196
"4692",8200,73,0.9,0.6,0,0.102309943924021,0.343570005883006,0.560680391441356
"4693",500,74,0.9,0.6,0,0.222486434671162,0.468579041349386,0.757351244049571
"4694",1100,74,0.9,0.6,0,0.0288851710619185,0.261656658663231,0.429143086485536
"4695",3000,74,0.9,0.6,0,0.142421310708702,0.396194911668908,0.606359564969131
"4696",8200,74,0.9,0.6,0,0.101968545510522,0.324720519491648,0.571193439379889
"4697",500,75,0.9,0.6,0,0.199232498852092,0.469532239639741,0.673552448537089
"4698",1100,75,0.9,0.6,0,0.108388052688436,0.0100406977771488,0.619650081070265
"4699",3000,75,0.9,0.6,0,0.0752609771933515,0.360648935975957,0.533300496099193
"4700",8200,75,0.9,0.6,0,0.122358885174966,0.368034081786386,0.581800501890156
"4701",500,76,0.9,0.6,0,0.179281933278429,0.412553560877991,0.614445520425229
"4702",1100,76,0.9,0.6,0,0.156904023427549,0.391922765969948,0.704147534458858
"4703",3000,76,0.9,0.6,0,0.143690495442387,0.391137196767355,0.586309450634897
"4704",8200,76,0.9,0.6,0,0.142920513353106,0.335573947845608,0.582351211118428
"4705",500,77,0.9,0.6,0,0.126191528652225,0.413787353555004,0.605510884073045
"4706",1100,77,0.9,0.6,0,0.179507870516343,0.368928048409882,0.634385034054987
"4707",3000,77,0.9,0.6,0,0.0820505573956984,0.297716521599903,0.524303849328104
"4708",8200,77,0.9,0.6,0,0.142340314077739,0.356743558437378,0.586843219512485
"4709",500,78,0.9,0.6,0,0.302420031965566,0.317082036992066,0.700971267461678
"4710",1100,78,0.9,0.6,0,0.0778885923423256,0.313055308782854,0.566936767599728
"4711",3000,78,0.9,0.6,0,0.16468788224039,0.414652942188438,0.616494863462976
"4712",8200,78,0.9,0.6,0,0.140233977977952,0.41291834573903,0.609668203338141
"4713",500,79,0.9,0.6,0,0.211533434964673,0.517187071212057,0.610922654593299
"4714",1100,79,0.9,0.6,0,0.11145545538932,0.360426129646303,0.585254176669364
"4715",3000,79,0.9,0.6,0,0.151619393894701,0.338455066630572,0.592718876215182
"4716",8200,79,0.9,0.6,0,0.118126003235678,0.403941964129303,0.60308269355188
"4717",500,80,0.9,0.6,0,0.0909707668162265,0.28826356611685,0.495988933909345
"4718",1100,80,0.9,0.6,0,0.0995042086196039,0.401430739583203,0.568920497606649
"4719",3000,80,0.9,0.6,0,0.133258826669144,0.336339654365973,0.57486726999228
"4720",8200,80,0.9,0.6,0,0.128864584746274,0.397095625873211,0.602864568879786
"4721",500,81,0.9,0.6,0,-0.00838384889968735,-0.328329641720636,-0.498569560688641
"4722",1100,81,0.9,0.6,0,0.142490867527865,0.294828276611089,0.509561891220996
"4723",3000,81,0.9,0.6,0,0.0871545884756519,0.297552529320407,0.530672451222102
"4724",8200,81,0.9,0.6,0,0.0998860267954196,0.3535998971829,0.567647306794781
"4725",500,82,0.9,0.6,0,0.166708690198724,0.390559654772104,0.541604337802027
"4726",1100,82,0.9,0.6,0,0.118482933626458,0.284679409537595,0.589458333757088
"4727",3000,82,0.9,0.6,0,0.0616802748872167,0.262355444227214,0.514603064824308
"4728",8200,82,0.9,0.6,0,0.147363726846042,0.412269758543189,0.625466566622408
"4729",500,83,0.9,0.6,0,0.0493073762841585,0.1663039939403,-0.19269528624415
"4730",1100,83,0.9,0.6,0,0.133125826654628,0.285923846119861,0.542195568704215
"4731",3000,83,0.9,0.6,0,0.0880064469571811,0.26928351992805,0.550989002525979
"4732",8200,83,0.9,0.6,0,0.120188731786436,0.402934666094364,0.623247388845129
"4733",500,84,0.9,0.6,0,0.202122918841261,0.475065351806365,0.660918064060082
"4734",1100,84,0.9,0.6,0,0.217271215087511,0.586375312937279,0.688490216124213
"4735",3000,84,0.9,0.6,0,0.121236012447345,0.34646013581773,0.572703837730752
"4736",8200,84,0.9,0.6,0,0.11493178987707,0.341772404395305,0.583706859170647
"4737",500,85,0.9,0.6,0,0.147815715775753,0.357773171243008,0.598055185634799
"4738",1100,85,0.9,0.6,0,0.0650319256421916,0.376623419596885,0.535459923660011
"4739",3000,85,0.9,0.6,0,0.057074279794701,0.222187243845167,0.50992736744078
"4740",8200,85,0.9,0.6,0,0.107920341070241,0.334911229024684,0.557411466786864
"4741",500,86,0.9,0.6,0,0.179257449385087,0.500036120273836,0.685193532410707
"4742",1100,86,0.9,0.6,0,0.109597343443369,0.299172913418578,0.496113774061919
"4743",3000,86,0.9,0.6,0,0.142858099357736,0.383458647121258,0.594358499615562
"4744",8200,86,0.9,0.6,0,0.133644620084445,0.366542773869602,0.571679446520165
"4745",500,87,0.9,0.6,0,0.134999679268366,0.223404683986564,0.614836009128698
"4746",1100,87,0.9,0.6,0,0.0848154234835343,0.400666648475194,0.56408281061547
"4747",3000,87,0.9,0.6,0,0.0957251079381147,0.290394841228636,0.606140095460442
"4748",8200,87,0.9,0.6,0,0.144733081739416,0.447475187643817,0.634281794181045
"4749",500,88,0.9,0.6,0,0.333443717143968,0.479320215712292,0.723210946991417
"4750",1100,88,0.9,0.6,0,0.0925112696806176,0.461835552980932,0.606655305270845
"4751",3000,88,0.9,0.6,0,0.0935520096315281,0.271579561479295,0.522862143775732
"4752",8200,88,0.9,0.6,0,0.145399498741899,0.38113252999485,0.62140276961082
"4753",500,89,0.9,0.6,0,0.137293308002727,0.297498708975727,0.677418625953914
"4754",1100,89,0.9,0.6,0,0.00781606184411321,0.209996138403137,0.400756156080996
"4755",3000,89,0.9,0.6,0,0.06822463205185,0.362182212221771,0.575911606307867
"4756",8200,89,0.9,0.6,0,0.134326531796839,0.335585987845296,0.584571152607421
"4757",500,90,0.9,0.6,0,0.160503903703854,0.297193780966871,0.680694936336129
"4758",1100,90,0.9,0.6,0,0.140103408886383,0.390229000645675,0.553629910535909
"4759",3000,90,0.9,0.6,0,0.15237001192238,0.415670427998525,0.616435464915919
"4760",8200,90,0.9,0.6,0,0.10294693242037,0.366537380232149,0.593592250911981
"4761",500,91,0.9,0.6,0,0.181805973859671,0.434948220231685,0.604730955446091
"4762",1100,91,0.9,0.6,0,0.172038835973938,0.478030719523517,0.648550812605414
"4763",3000,91,0.9,0.6,0,0.130300449841642,0.294487280888556,0.568368341865432
"4764",8200,91,0.9,0.6,0,0.119882026334307,0.34906814969292,0.581195849708065
"4765",500,92,0.9,0.6,0,0.153645973911262,0.282602179086123,0.545974120297526
"4766",1100,92,0.9,0.6,0,0.0463435216276913,0.370070520511306,0.575688549683534
"4767",3000,92,0.9,0.6,0,0.0941046618829462,0.329770769603076,0.520170000776388
"4768",8200,92,0.9,0.6,0,0.125158987155615,0.344861735629347,0.588272113912991
"4769",500,93,0.9,0.6,0,0.0294812593722116,0.373520857267574,0.458683307185961
"4770",1100,93,0.9,0.6,0,0.115628022699104,0.283124613104788,0.532574943650751
"4771",3000,93,0.9,0.6,0,0.119878814337052,0.303480243410992,0.486703905811253
"4772",8200,93,0.9,0.6,0,0.146028283799653,0.35706751072769,0.600077495103221
"4773",500,94,0.9,0.6,0,0.0790064683682508,0.245476649646492,0.563152599454032
"4774",1100,94,0.9,0.6,0,0.102697859175362,0.276320031150884,0.556476099139546
"4775",3000,94,0.9,0.6,0,0.0664725543130646,0.277356161162193,0.49261870108116
"4776",8200,94,0.9,0.6,0,0.148521590865035,0.365018771341788,0.616789317642982
"4777",500,95,0.9,0.6,0,0.0169595044622703,0.374033443239356,0.556682901180521
"4778",1100,95,0.9,0.6,0,0.10663442590635,0.361051853519379,0.587194339789682
"4779",3000,95,0.9,0.6,0,0.140985144763822,0.403336644738868,0.612419835624215
"4780",8200,95,0.9,0.6,0,0.120721469489551,0.327094984968865,0.550805598719202
"4781",500,96,0.9,0.6,0,-0.00150520477146676,0.247490840756023,0.382405941045828
"4782",1100,96,0.9,0.6,0,0.0864775181967989,0.373912617508145,0.616983634954487
"4783",3000,96,0.9,0.6,0,0.109542275078029,0.31665124071407,0.563150612540065
"4784",8200,96,0.9,0.6,0,0.14789484303671,0.358819639318982,0.617934653879409
"4785",500,97,0.9,0.6,0,0.282982619244458,0.47299236804559,0.632865303792413
"4786",1100,97,0.9,0.6,0,0.197302809275185,0.270204219799252,0.599346377189021
"4787",3000,97,0.9,0.6,0,0.0591148373720962,0.312424503186047,0.539014844534854
"4788",8200,97,0.9,0.6,0,0.126722028234531,0.388324154450373,0.605417105461894
"4789",500,98,0.9,0.6,0,0.0989023421972752,0.407587718013192,0.526685539260815
"4790",1100,98,0.9,0.6,0,0.0271737089769497,0.281538168290341,0.54039800077854
"4791",3000,98,0.9,0.6,0,0.0990590870669594,0.427144266195314,0.612083095654858
"4792",8200,98,0.9,0.6,0,0.132195974859358,0.403698034697916,0.617812117405912
"4793",500,99,0.9,0.6,0,0.105509405372562,0.489056882621666,0.74126289751216
"4794",1100,99,0.9,0.6,0,-0.00224403933120021,0.157658948438585,0.489015675632348
"4795",3000,99,0.9,0.6,0,0.0694290024908797,0.272329542802969,0.541593139934279
"4796",8200,99,0.9,0.6,0,0.127083520302782,0.406158645039278,0.58525236789454
"4797",500,100,0.9,0.6,0,0.265549498587099,0.643275116425907,0.664823655193971
"4798",1100,100,0.9,0.6,0,0.259772576530658,0.442684786489452,0.689669095408846
"4799",3000,100,0.9,0.6,0,0.123758361032074,0.46138950800993,0.653198653296156
"4800",8200,100,0.9,0.6,0,0.138041215637423,0.354125206367627,0.592181941605098
"4801",500,1,0,0.9,0,0.704051130512285,0.840387978219808,0.855436619905466
"4802",1100,1,0,0.9,0,0.70415147983339,0.802599455559017,0.794930495562462
"4803",3000,1,0,0.9,0,0.702560255112692,0.814269371904702,0.843131402629326
"4804",8200,1,0,0.9,0,0.704606432972096,0.808251227974235,0.796222675842357
"4805",500,2,0,0.9,0,0.741373359048909,0.693419204551417,0.822051600350642
"4806",1100,2,0,0.9,0,0.712972496883396,0.895762929650668,0.837219697482334
"4807",3000,2,0,0.9,0,0.710694106025151,0.822926989227053,0.831706510683762
"4808",8200,2,0,0.9,0,0.698313303251739,0.819862354770202,0.807256589371327
"4809",500,3,0,0.9,0,0.695204359817856,0.973367830555591,0.844451049432809
"4810",1100,3,0,0.9,0,0.726760577121062,0.7538405755068,0.804083735461689
"4811",3000,3,0,0.9,0,0.691949589778286,0.794644286357234,0.792287477947624
"4812",8200,3,0,0.9,0,0.69951642036449,0.794853675874412,0.813133817541748
"4813",500,4,0,0.9,0,0.715346879892563,0.892415317853116,0.833853058901798
"4814",1100,4,0,0.9,0,0.661915254839059,0.586611521706077,0.81232962853883
"4815",3000,4,0,0.9,0,0.687263317351696,0.753980209122837,0.78252136192655
"4816",8200,4,0,0.9,0,0.706532135033559,0.86408400375529,0.820175223580178
"4817",500,5,0,0.9,0,0.686595714620499,0.919391821951321,0.789153793210799
"4818",1100,5,0,0.9,0,0.684084397184939,0.767002329998691,0.816326833369915
"4819",3000,5,0,0.9,0,0.705345768814533,0.799565386896418,0.812493306016129
"4820",8200,5,0,0.9,0,0.678963999743661,0.799764010117211,0.809203635990854
"4821",500,6,0,0.9,0,0.732300634376053,0.889461202822378,0.843014003268416
"4822",1100,6,0,0.9,0,0.701000497178696,0.787394885498498,0.790540561164712
"4823",3000,6,0,0.9,0,0.719635877285145,0.871557518685232,0.815079130734752
"4824",8200,6,0,0.9,0,0.688127788485704,0.727121086587654,0.785207032808068
"4825",500,7,0,0.9,0,0.683321312836285,0.741591312758139,0.791353594417462
"4826",1100,7,0,0.9,0,0.723385243463975,0.82204114893622,0.863855142535086
"4827",3000,7,0,0.9,0,0.664683555278084,0.75222238143772,0.76797700341838
"4828",8200,7,0,0.9,0,0.704790016871995,0.846477792299231,0.831868460816544
"4829",500,8,0,0.9,0,0.677059319684164,0.650157634538112,0.786516363185183
"4830",1100,8,0,0.9,0,0.731958648170657,0.722720684005374,0.854355616780139
"4831",3000,8,0,0.9,0,0.690151972767426,0.799989596784095,0.791491876577866
"4832",8200,8,0,0.9,0,0.719255741350702,0.838262467418073,0.827204883544937
"4833",500,9,0,0.9,0,0.692201967368084,0.773648584914314,0.840394177542364
"4834",1100,9,0,0.9,0,0.631227037764946,0.684963983010917,0.755841104779649
"4835",3000,9,0,0.9,0,0.70005199584571,0.831379758076348,0.809096817206221
"4836",8200,9,0,0.9,0,0.685375061159605,0.760386194890283,0.789163877500688
"4837",500,10,0,0.9,0,0.779884903011194,0.91215175568032,0.896805288541905
"4838",1100,10,0,0.9,0,0.664270825496173,0.770437711644558,0.797181713396987
"4839",3000,10,0,0.9,0,0.690836066278041,0.807131195369207,0.798472945275096
"4840",8200,10,0,0.9,0,0.68842164531228,0.818806723592263,0.8025684854905
"4841",500,11,0,0.9,0,0.634959906700399,0.872536084263098,0.741787587086994
"4842",1100,11,0,0.9,0,0.696044629135987,0.826615085365925,0.81061411472543
"4843",3000,11,0,0.9,0,0.713388865960109,0.794225085996747,0.790566967709704
"4844",8200,11,0,0.9,0,0.698802550386717,0.787780245805267,0.8114657594571
"4845",500,12,0,0.9,0,0.732400783831166,0.778204689484598,0.89743247067766
"4846",1100,12,0,0.9,0,0.726743257343021,0.853822215323359,0.882354041240381
"4847",3000,12,0,0.9,0,0.707063206976464,0.753097525729945,0.789484864289554
"4848",8200,12,0,0.9,0,0.69000324602367,0.805489520033048,0.792713503182524
"4849",500,13,0,0.9,0,0.681707873374396,0.667323711130533,0.761634034128371
"4850",1100,13,0,0.9,0,0.70007508756245,0.779965318563852,0.854138989977887
"4851",3000,13,0,0.9,0,0.680187137649962,0.780675343980362,0.776749709640031
"4852",8200,13,0,0.9,0,0.716340210565579,0.793915466658494,0.832644055835914
"4853",500,14,0,0.9,0,0.70932738944313,0.939507572039432,0.804537133908513
"4854",1100,14,0,0.9,0,0.683253945178302,0.876849152602148,0.808808467854687
"4855",3000,14,0,0.9,0,0.692532115135864,0.760261494894849,0.780652159661618
"4856",8200,14,0,0.9,0,0.708842461809133,0.800904277806687,0.810071395362378
"4857",500,15,0,0.9,0,0.716294498162573,0.787545405501261,0.836192243912406
"4858",1100,15,0,0.9,0,0.704160495404699,0.81453030223533,0.827023439064566
"4859",3000,15,0,0.9,0,0.715806690372533,0.878501423559169,0.838312268395258
"4860",8200,15,0,0.9,0,0.706137318948447,0.827455494775572,0.834203029617238
"4861",500,16,0,0.9,0,0.747284159197319,0.86922984449333,0.831427811210034
"4862",1100,16,0,0.9,0,0.690233561773616,0.786261196060478,0.773506431441041
"4863",3000,16,0,0.9,0,0.710870840655287,0.810148689133099,0.839654070429642
"4864",8200,16,0,0.9,0,0.684686497108556,0.783635836874189,0.792972810859983
"4865",500,17,0,0.9,0,0.661453183721816,0.587056223345529,0.739497181778366
"4866",1100,17,0,0.9,0,0.67801039639724,0.842127015834759,0.821836139691211
"4867",3000,17,0,0.9,0,0.688259570469009,0.867913215458499,0.798058821882741
